lat;lon;X;Y;B1;B2;B3;B4;B5;B6;B7;B8;B8A;B9;B11;B12
6.091102982;-73.62072747;881.0;1214.0;0.1444;0.2194;0.2487;0.2484;0.2916;0.382;0.4093;0.42460000000000003;0.44420000000000004;0.3541;0.3643;0.28190000000000004
6.091102982;-73.61442747;950.0;1214.0;0.5087;0.5022;0.523;0.5089;0.5293;0.5710000000000001;0.5761000000000001;0.5822;0.5689000000000001;0.6797000000000001;0.4722;0.40390000000000004
6.091102982;-73.51992747;1996.0;1212.0;0.0291;0.034;0.07060000000000001;0.0487;0.1086;0.2661;0.31470000000000004;0.33540000000000003;0.3507;0.3486;0.20020000000000002;0.0937
6.091102982;-73.47582747;2485.0;1210.0;0.0227;0.0236;0.0536;0.0419;0.08310000000000001;0.1841;0.21350000000000002;0.2278;0.2437;0.22840000000000002;0.1482;0.0722
6.091102982;-73.46952747;2554.0;1210.0;0.0161;0.022500000000000003;0.051300000000000005;0.031900000000000005;0.0855;0.2807;0.3422;0.3572;0.377;0.3685;0.1652;0.07250000000000001
6.097402982;-73.62702747;811.0;1145.0;0.0172;0.0149;0.027600000000000003;0.0176;0.040600000000000004;0.09090000000000001;0.11130000000000001;0.1221;0.1149;0.1345;0.0545;0.023700000000000002
6.097402982;-73.62072747;881.0;1145.0;0.0178;0.0212;0.0324;0.0238;0.046400000000000004;0.1168;0.1351;0.1426;0.1557;0.10500000000000001;0.0721;0.0352
6.065902982;-73.45062747;2764.0;1488.0;0.0213;0.0233;0.059000000000000004;0.041;0.1037;0.24960000000000002;0.2864;0.3075;0.317;0.31320000000000003;0.2051;0.11180000000000001
6.009202982;-73.48842747;2348.0;2116.0;0.013300000000000001;0.0199;0.0545;0.0373;0.0927;0.2543;0.31370000000000003;0.33740000000000003;0.3471;0.34;0.1481;0.0609
6.097402982;-73.51992747;1996.0;1142.0;0.025400000000000002;0.0308;0.0673;0.0436;0.10830000000000001;0.2842;0.3309;0.3516;0.3685;0.3206;0.1966;0.0874
6.097402982;-73.48842747;2345.0;1141.0;0.051800000000000006;0.076;0.1086;0.1504;0.1753;0.2088;0.2338;0.2549;0.27290000000000003;0.2665;0.4036;0.265
6.103702982;-73.62702747;811.0;1075.0;0.0425;0.042;0.06430000000000001;0.06420000000000001;0.11420000000000001;0.2076;0.2501;0.2499;0.2777;0.2911;0.2436;0.1418
6.103702982;-73.62072747;880.0;1075.0;0.0356;0.042;0.0729;0.0502;0.0999;0.27290000000000003;0.3532;0.3835;0.3992;0.4042;0.1615;0.0695
6.103702982;-73.50732747;2136.0;1072.0;0.0395;0.0432;0.07150000000000001;0.0636;0.1124;0.2421;0.2912;0.2864;0.31670000000000004;0.3043;0.2606;0.1406
6.103702982;-73.49472747;2275.0;1071.0;0.020200000000000003;0.022500000000000003;0.049;0.028900000000000002;0.0713;0.234;0.29550000000000004;0.3155;0.31980000000000003;0.3327;0.1582;0.0692
6.110002982;-73.62702747;810.0;1006.0;0.039;0.0417;0.0709;0.056;0.1078;0.24050000000000002;0.2923;0.3174;0.3231;0.34290000000000004;0.24700000000000003;0.128
6.110002982;-73.62072747;880.0;1005.0;0.0539;0.050300000000000004;0.0935;0.0751;0.157;0.28290000000000004;0.3257;0.3683;0.3589;0.3405;0.3236;0.19390000000000002
6.110002982;-73.50732747;2135.0;1002.0;0.0264;0.0269;0.0563;0.0391;0.10640000000000001;0.2533;0.2894;0.2891;0.32430000000000003;0.30820000000000003;0.2041;0.09290000000000001
6.110002982;-73.50102747;2205.0;1002.0;0.031900000000000005;0.034;0.0579;0.0407;0.1005;0.24730000000000002;0.2995;0.3078;0.3292;0.32780000000000004;0.20370000000000002;0.0955
6.116302982;-73.62072747;880.0;936.0;0.0385;0.06670000000000001;0.1058;0.10540000000000001;0.132;0.2671;0.31820000000000004;0.3135;0.34740000000000004;0.3511;0.2386;0.1439
6.116302982;-73.61442747;950.0;936.0;0.013300000000000001;0.025;0.05;0.0371;0.0839;0.2019;0.22690000000000002;0.222;0.22890000000000002;0.1897;0.1295;0.06570000000000001
6.116302982;-73.51992747;1996.0;933.0;0.027;0.0267;0.0533;0.0334;0.0897;0.2452;0.2906;0.3062;0.31930000000000003;0.3231;0.159;0.07050000000000001
6.116302982;-73.51362747;2065.0;933.0;0.0199;0.0212;0.0456;0.0267;0.0718;0.2538;0.3216;0.33640000000000003;0.3463;0.324;0.1509;0.0665
6.116302982;-73.50732747;2135.0;932.0;0.031900000000000005;0.0262;0.0519;0.0361;0.10550000000000001;0.2592;0.30960000000000004;0.33590000000000003;0.3435;0.3246;0.18510000000000001;0.1
6.116302982;-73.50102747;2205.0;932.0;0.0363;0.0483;0.0843;0.0902;0.12860000000000002;0.2306;0.27190000000000003;0.3005;0.3136;0.3502;0.2645;0.1433
6.116302982;-73.49472747;2275.0;932.0;0.0494;0.08170000000000001;0.1061;0.1134;0.1047;0.1308;0.14650000000000002;0.1549;0.1573;0.1824;0.1461;0.1315
6.122602982;-73.51362747;2065.0;863.0;0.029;0.0337;0.0623;0.040400000000000005;0.08360000000000001;0.21480000000000002;0.2606;0.2805;0.2998;0.3064;0.13620000000000002;0.0599
6.122602982;-73.50732747;2135.0;863.0;0.0551;0.09480000000000001;0.1405;0.1678;0.1578;0.2233;0.2305;0.2727;0.25780000000000003;0.3075;0.31570000000000004;0.2272
6.122602982;-73.50102747;2205.0;863.0;0.032600000000000004;0.0313;0.0555;0.0412;0.08070000000000001;0.2034;0.25470000000000004;0.265;0.2783;0.31570000000000004;0.1479;0.066
6.122602982;-73.49472747;2274.0;862.0;0.0349;0.04;0.066;0.0618;0.1008;0.2018;0.2474;0.2548;0.28140000000000004;0.2906;0.22030000000000002;0.1129
6.128902982;-73.51992747;1995.0;794.0;0.0349;0.04;0.0699;0.0528;0.0976;0.23170000000000002;0.2871;0.308;0.3239;0.3037;0.1812;0.07980000000000001
6.128902982;-73.51362747;2065.0;793.0;0.0304;0.0313;0.058300000000000005;0.0359;0.0879;0.2577;0.30260000000000004;0.31980000000000003;0.3362;0.3083;0.1729;0.0766
6.128902982;-73.50732747;2135.0;793.0;0.0414;0.029500000000000002;0.0456;0.0359;0.0868;0.2112;0.26030000000000003;0.2449;0.2867;0.2979;0.1867;0.0911
6.128902982;-73.50102747;2204.0;793.0;0.027100000000000003;0.0241;0.050800000000000005;0.027800000000000002;0.0722;0.2245;0.2712;0.2755;0.2893;0.303;0.138;0.057800000000000004
6.128902982;-73.49472747;2274.0;793.0;0.0235;0.023100000000000002;0.0449;0.0262;0.07400000000000001;0.2369;0.2953;0.3216;0.3335;0.3321;0.166;0.07010000000000001
6.135202982;-73.51362747;2065.0;724.0;0.0357;0.037700000000000004;0.06810000000000001;0.052000000000000005;0.10740000000000001;0.2414;0.28390000000000004;0.32330000000000003;0.3184;0.3587;0.24380000000000002;0.1267
6.135202982;-73.50102747;2204.0;723.0;0.0264;0.0333;0.0505;0.043000000000000003;0.0717;0.162;0.1799;0.1826;0.19940000000000002;0.26680000000000004;0.1379;0.0712
6.135202982;-73.48842747;2344.0;723.0;0.0316;0.0409;0.0745;0.055600000000000004;0.09570000000000001;0.2447;0.3052;0.34540000000000004;0.3269;0.3342;0.1884;0.08950000000000001
6.141502982;-73.50102747;2204.0;654.0;0.032100000000000004;0.053500000000000006;0.0853;0.08070000000000001;0.1203;0.2659;0.3224;0.30660000000000004;0.3392;0.2801;0.2361;0.1416
6.141502982;-73.49472747;2274.0;653.0;0.0356;0.027200000000000002;0.0463;0.0351;0.0786;0.2398;0.3361;0.3658;0.3698;0.30770000000000003;0.18710000000000002;0.0867
6.141502982;-73.48842747;2344.0;653.0;0.030500000000000003;0.0304;0.0591;0.0356;0.0892;0.2461;0.2917;0.3266;0.3236;0.3181;0.1834;0.0855
6.141502982;-73.48212747;2413.0;653.0;0.0327;0.0318;0.058600000000000006;0.0407;0.097;0.248;0.30160000000000003;0.2912;0.33130000000000004;0.34890000000000004;0.2036;0.1018
6.147802982;-73.49472747;2274.0;584.0;0.0347;0.037700000000000004;0.058600000000000006;0.044500000000000005;0.07490000000000001;0.18660000000000002;0.2368;0.2526;0.2672;0.2662;0.14600000000000002;0.0683
6.147802982;-73.48842747;2343.0;584.0;0.0198;0.0154;0.0252;0.0149;0.0482;0.1565;0.20350000000000001;0.15380000000000002;0.2399;0.2994;0.1073;0.0448
6.147802982;-73.48212747;2413.0;583.0;0.0233;0.025500000000000002;0.0502;0.0313;0.08030000000000001;0.2199;0.27240000000000003;0.308;0.29700000000000004;0.33190000000000003;0.18130000000000002;0.083
6.154102982;-73.49472747;2273.0;514.0;0.0284;0.0257;0.0432;0.031100000000000003;0.07440000000000001;0.2144;0.2654;0.23950000000000002;0.3075;0.30210000000000004;0.1715;0.07730000000000001
6.154102982;-73.48842747;2343.0;514.0;0.0224;0.020200000000000003;0.0341;0.026000000000000002;0.060700000000000004;0.1776;0.22340000000000002;0.2194;0.2524;0.26830000000000004;0.1188;0.0521
6.154102982;-73.48212747;2413.0;514.0;0.0223;0.0158;0.027;0.0178;0.053700000000000005;0.1638;0.1917;0.165;0.23520000000000002;0.27240000000000003;0.1097;0.048
6.154102982;-73.47582747;2483.0;513.0;0.028800000000000003;0.032600000000000004;0.0618;0.0407;0.09720000000000001;0.30360000000000004;0.3799;0.37010000000000004;0.4198;0.38770000000000004;0.1908;0.0828
6.160402982;-73.48842747;2343.0;444.0;0.038;0.036000000000000004;0.0627;0.045700000000000005;0.0932;0.2409;0.2974;0.3158;0.33440000000000003;0.3317;0.1761;0.08
6.160402982;-73.48212747;2413.0;444.0;0.036000000000000004;0.0307;0.053700000000000005;0.040100000000000004;0.09050000000000001;0.219;0.2619;0.2652;0.2914;0.30970000000000003;0.19010000000000002;0.093
6.103702982;-73.53252747;1857.0;1073.0;0.0268;0.0261;0.046700000000000005;0.0313;0.07350000000000001;0.24000000000000002;0.2878;0.275;0.3129;0.3106;0.16190000000000002;0.06910000000000001
6.103702982;-73.52622747;1926.0;1072.0;0.027200000000000002;0.0292;0.0529;0.038200000000000005;0.07010000000000001;0.19090000000000001;0.21080000000000002;0.2711;0.2446;0.2711;0.15910000000000002;0.0809
6.103702982;-73.51992747;1996.0;1072.0;0.0369;0.0269;0.0511;0.038900000000000004;0.097;0.219;0.25370000000000004;0.2577;0.2874;0.31070000000000003;0.21130000000000002;0.109
6.110002982;-73.53882747;1787.0;1003.0;0.0396;0.043000000000000003;0.0692;0.0589;0.0985;0.193;0.22870000000000001;0.24200000000000002;0.262;0.265;0.1995;0.1042
6.110002982;-73.53252747;1856.0;1003.0;0.0453;0.0386;0.06520000000000001;0.0522;0.0952;0.19390000000000002;0.23;0.2396;0.2626;0.2565;0.1831;0.0911
6.110002982;-73.52622747;1926.0;1003.0;0.0297;0.0241;0.045200000000000004;0.0273;0.0674;0.2033;0.25620000000000004;0.2288;0.2716;0.2899;0.13;0.058
6.110002982;-73.51992747;1996.0;1003.0;0.0361;0.0354;0.065;0.0505;0.1039;0.2494;0.3094;0.325;0.3417;0.337;0.22440000000000002;0.108
6.110002982;-73.51362747;2066.0;1002.0;0.0391;0.0495;0.0838;0.083;0.1332;0.248;0.3043;0.3504;0.3306;0.3523;0.3144;0.18280000000000002
6.116302982;-73.53252747;1856.0;933.0;0.0274;0.0304;0.050800000000000005;0.0412;0.0839;0.17900000000000002;0.21530000000000002;0.2341;0.2461;0.25780000000000003;0.18910000000000002;0.0966
6.116302982;-73.52622747;1926.0;933.0;0.0334;0.0397;0.07050000000000001;0.061500000000000006;0.11040000000000001;0.2346;0.27990000000000004;0.305;0.32480000000000003;0.31520000000000004;0.1864;0.0896
5.952502982;-73.50102747;2210.0;2744.0;0.023;0.0279;0.07440000000000001;0.050100000000000006;0.12140000000000001;0.2933;0.3536;0.38620000000000004;0.3922;0.3679;0.28500000000000003;0.0
5.952502982;-73.48212747;2419.0;2743.0;0.0068000000000000005;0.0148;0.043500000000000004;0.038200000000000005;0.0825;0.2;0.2439;0.2545;0.274;0.298;0.1598;0.0
5.965102982;-73.62072747;884.0;2608.0;0.0134;0.0199;0.045700000000000005;0.038;0.08370000000000001;0.1904;0.22260000000000002;0.23600000000000002;0.2597;0.2748;0.1553;0.0784
5.965102982;-73.61442747;954.0;2608.0;0.0074;0.0142;0.034800000000000005;0.028;0.0721;0.2257;0.2923;0.2983;0.3185;0.3009;0.15080000000000002;0.0688
6.015502982;-73.46322747;2626.0;2046.0;0.6558;0.6645;0.6692;0.6609;0.7001000000000001;0.7140000000000001;0.7084;0.7130000000000001;0.7163;0.9023;0.6081;0.5516
6.047002982;-73.49472747;2277.0;1698.0;0.0155;0.0238;0.0603;0.0444;0.1046;0.2421;0.2773;0.2958;0.30760000000000004;0.3032;0.1849;0.0921
6.034402982;-73.54512747;1719.0;1839.0;0.0256;0.028900000000000002;0.0604;0.0463;0.0872;0.21660000000000001;0.26630000000000004;0.2727;0.2952;0.28090000000000004;0.1784;0.0915
6.047002982;-73.45692747;2695.0;1697.0;0.0189;0.0273;0.054200000000000005;0.0563;0.09910000000000001;0.1862;0.2167;0.23320000000000002;0.2427;0.2564;0.2253;0.12710000000000002
6.091102982;-73.62702747;811.0;1215.0;0.024;0.026500000000000003;0.040400000000000005;0.025500000000000002;0.0539;0.1531;0.18810000000000002;0.18050000000000002;0.20040000000000002;0.1708;0.078;0.0373
6.091102982;-73.53252747;1857.0;1212.0;0.024800000000000003;0.0292;0.0546;0.0398;0.0784;0.2106;0.261;0.28350000000000003;0.27240000000000003;0.27940000000000004;0.18000000000000002;0.09480000000000001
6.122602982;-73.52622747;1926.0;863.0;0.0296;0.031400000000000004;0.0592;0.0359;0.0853;0.25670000000000004;0.3057;0.30810000000000004;0.3311;0.31520000000000004;0.1627;0.0717
5.933602982;-73.52622747;1931.0;2953.0;0.0108;0.0188;0.044000000000000004;0.0359;0.0859;0.2185;0.2645;0.28090000000000004;0.29550000000000004;0.312;0.201;0.1027
5.958802982;-73.52622747;1931.0;2675.0;0.1522;0.1313;0.155;0.14550000000000002;0.1862;0.3123;0.3544;0.3798;0.383;0.3915;0.2666;0.1766
5.958802982;-73.51362747;2070.0;2674.0;0.042300000000000004;0.0316;0.061900000000000004;0.06280000000000001;0.1226;0.2574;0.30410000000000004;0.2604;0.3282;0.3264;0.23700000000000002;0.0
5.958802982;-73.49472747;2279.0;2674.0;0.0044;0.0074;0.0339;0.0199;0.07350000000000001;0.22240000000000001;0.2765;0.2748;0.3235;0.2887;0.1507;0.0
5.965102982;-73.63962747;675.0;2608.0;0.0869;0.08900000000000001;0.0978;0.0902;0.1245;0.2058;0.23520000000000002;0.2637;0.26380000000000003;0.2457;0.2038;0.114
5.965102982;-73.63332747;745.0;2608.0;0.4892;0.31070000000000003;0.3587;0.3428;0.3795;0.4656;0.5036;0.5138;0.5282;0.9192;0.4168;0.3793
5.965102982;-73.62702747;815.0;2608.0;0.017;0.021400000000000002;0.0463;0.0386;0.1066;0.2625;0.3165;0.3405;0.35850000000000004;0.3398;0.2267;0.1143
6.009202982;-73.46952747;2557.0;2116.0;0.007200000000000001;0.0088;0.0263;0.020200000000000003;0.0455;0.1322;0.1584;0.1568;0.18180000000000002;0.2238;0.08;0.0373
6.028102982;-73.45062747;2765.0;1906.0;0.0083;0.0155;0.0459;0.0313;0.0833;0.20170000000000002;0.2422;0.2818;0.2757;0.2796;0.1686;0.0805
6.034402982;-73.55142747;1649.0;1839.0;0.0555;0.06380000000000001;0.09960000000000001;0.1067;0.1403;0.2217;0.2437;0.2655;0.2721;0.2632;0.335;0.22
6.034402982;-73.45692747;2696.0;1837.0;0.0148;0.0188;0.0478;0.0386;0.0839;0.1874;0.22990000000000002;0.2589;0.24650000000000002;0.27290000000000003;0.1696;0.0801
6.034402982;-73.45062747;2765.0;1836.0;0.013900000000000001;0.030100000000000002;0.0637;0.051500000000000004;0.10930000000000001;0.2497;0.2858;0.304;0.3305;0.3236;0.18760000000000002;0.09000000000000001
6.040702982;-73.55142747;1649.0;1770.0;0.0261;0.0328;0.064;0.049800000000000004;0.0922;0.22610000000000002;0.2782;0.3019;0.312;0.31120000000000003;0.1696;0.0818
6.040702982;-73.54512747;1719.0;1770.0;0.031400000000000004;0.0408;0.0713;0.0665;0.1082;0.2258;0.2627;0.2831;0.29550000000000004;0.2416;0.2029;0.1139
6.040702982;-73.53882747;1789.0;1769.0;0.044500000000000005;0.030600000000000002;0.051000000000000004;0.0539;0.0786;0.1105;0.09620000000000001;0.1231;0.1241;0.1183;0.11620000000000001;0.095
6.097402982;-73.54512747;1717.0;1143.0;0.0244;0.0309;0.058100000000000006;0.0395;0.09330000000000001;0.2227;0.26030000000000003;0.2649;0.2817;0.2818;0.1789;0.08700000000000001
6.097402982;-73.53882747;1787.0;1142.0;0.022500000000000003;0.0199;0.0328;0.026600000000000002;0.061900000000000004;0.1539;0.1903;0.1605;0.1894;0.22540000000000002;0.1305;0.0711
6.097402982;-73.53252747;1857.0;1142.0;0.028;0.0238;0.043500000000000004;0.0334;0.0753;0.1973;0.22310000000000002;0.24650000000000002;0.2647;0.2696;0.1506;0.07830000000000001
6.097402982;-73.52622747;1927.0;1142.0;0.019200000000000002;0.0228;0.045000000000000005;0.0296;0.069;0.1884;0.22;0.2383;0.24430000000000002;0.2631;0.1273;0.056600000000000004
6.103702982;-73.55142747;1647.0;1073.0;0.0216;0.0233;0.0439;0.028200000000000003;0.0692;0.17980000000000002;0.21580000000000002;0.215;0.2328;0.2351;0.1139;0.0567
6.103702982;-73.54512747;1717.0;1073.0;0.0315;0.0419;0.0699;0.06380000000000001;0.096;0.196;0.2233;0.23720000000000002;0.2555;0.2515;0.1965;0.1008
6.103702982;-73.53882747;1787.0;1073.0;0.0264;0.034;0.0597;0.0431;0.0833;0.1889;0.2209;0.2467;0.25620000000000004;0.2647;0.1842;0.0976
5.965102982;-73.60812747;1024.0;2607.0;0.024800000000000003;0.0371;0.0748;0.0632;0.1308;0.2681;0.313;0.34140000000000004;0.35810000000000003;0.36060000000000003;0.2957;0.1588
5.965102982;-73.52622747;1930.0;2605.0;0.0001;0.0005;0.016300000000000002;0.0184;0.0341;0.0771;0.09430000000000001;0.1073;0.1071;0.10940000000000001;0.0661;0.0415
5.965102982;-73.51362747;2070.0;2605.0;0.0129;0.022600000000000002;0.062400000000000004;0.041800000000000004;0.1178;0.3383;0.40440000000000004;0.4303;0.4606;0.45380000000000004;0.2361;0.0
5.965102982;-73.50102747;2209.0;2604.0;0.11850000000000001;0.0507;0.0745;0.0651;0.1384;0.3175;0.3829;0.3753;0.432;0.4549;0.272;0.0
5.965102982;-73.49472747;2279.0;2604.0;0.0172;0.028;0.0614;0.0656;0.09630000000000001;0.2006;0.2514;0.2763;0.2811;0.342;0.2026;0.0
5.965102982;-73.47582747;2488.0;2603.0;0.0103;0.0233;0.053500000000000006;0.0511;0.10010000000000001;0.22610000000000002;0.26330000000000003;0.27440000000000003;0.3069;0.2802;0.1763;0.0
5.965102982;-73.46952747;2558.0;2603.0;0.0001;0.007200000000000001;0.0318;0.0206;0.07150000000000001;0.2218;0.272;0.2888;0.30670000000000003;0.308;0.1448;0.0
5.971402982;-73.63962747;675.0;2539.0;0.33790000000000003;0.36050000000000004;0.2995;0.24810000000000001;0.2612;0.2897;0.3012;0.3522;0.3125;0.3447;0.1258;0.0726
5.971402982;-73.63332747;745.0;2538.0;0.3287;0.3259;0.3221;0.3024;0.3486;0.4282;0.453;0.4685;0.4652;0.6553;0.3647;0.2913
5.971402982;-73.62702747;814.0;2538.0;0.0188;0.0368;0.0658;0.059000000000000004;0.10600000000000001;0.2566;0.31120000000000003;0.314;0.33690000000000003;0.3443;0.2416;0.1282
5.971402982;-73.62072747;884.0;2538.0;0.013300000000000001;0.017;0.042800000000000005;0.031400000000000004;0.0872;0.22940000000000002;0.2736;0.2948;0.2998;0.2898;0.1487;0.0726
5.971402982;-73.61442747;954.0;2538.0;0.0105;0.0316;0.06720000000000001;0.060000000000000005;0.0857;0.19290000000000002;0.2462;0.2944;0.2801;0.28290000000000004;0.1663;0.09000000000000001
5.971402982;-73.60812747;1024.0;2538.0;0.0143;0.0158;0.0419;0.026000000000000002;0.0781;0.2217;0.28600000000000003;0.32780000000000004;0.3216;0.308;0.1678;0.0772
5.971402982;-73.60182747;1093.0;2538.0;0.028800000000000003;0.0368;0.062400000000000004;0.0546;0.10500000000000001;0.21880000000000002;0.2684;0.28250000000000003;0.33;0.30310000000000004;0.2513;0.1507
5.971402982;-73.59552747;1163.0;2537.0;0.0292;0.047;0.0801;0.0712;0.1267;0.2569;0.2812;0.3037;0.3043;0.2958;0.29050000000000004;0.1718
5.971402982;-73.51362747;2070.0;2535.0;0.0001;0.0007;0.0148;0.016;0.0366;0.08320000000000001;0.09570000000000001;0.1009;0.1105;0.12250000000000001;0.0688;0.038900000000000004
5.971402982;-73.50102747;2209.0;2535.0;0.1665;0.2426;0.24730000000000002;0.2257;0.2587;0.3272;0.35350000000000004;0.4111;0.3682;0.3563;0.304;0.217
5.971402982;-73.49472747;2279.0;2534.0;0.0049;0.020200000000000003;0.0483;0.0347;0.0887;0.299;0.3739;0.4187;0.4176;0.3961;0.19;0.08320000000000001
5.977702982;-73.63332747;744.0;2469.0;0.0164;0.0253;0.058600000000000006;0.048100000000000004;0.1145;0.27840000000000004;0.336;0.36460000000000004;0.3834;0.3569;0.2087;0.1018
5.977702982;-73.62702747;814.0;2469.0;0.021500000000000002;0.0325;0.0666;0.0771;0.1237;0.2409;0.2869;0.3048;0.3302;0.34190000000000004;0.2753;0.1701
5.977702982;-73.62072747;884.0;2468.0;0.0137;0.0162;0.037700000000000004;0.029900000000000003;0.0723;0.24130000000000001;0.301;0.309;0.3463;0.334;0.1595;0.0688
5.977702982;-73.61442747;954.0;2468.0;0.013300000000000001;0.0325;0.055600000000000004;0.055600000000000004;0.085;0.184;0.2305;0.2544;0.2635;0.273;0.21860000000000002;0.126
5.977702982;-73.60812747;1023.0;2468.0;0.0269;0.028800000000000003;0.058800000000000005;0.0574;0.1081;0.21230000000000002;0.2564;0.2796;0.2943;0.3153;0.2245;0.12200000000000001
5.977702982;-73.60182747;1093.0;2468.0;0.0131;0.029400000000000003;0.0669;0.048400000000000006;0.115;0.30870000000000003;0.3553;0.381;0.3992;0.3648;0.22840000000000002;0.11220000000000001
5.977702982;-73.59552747;1163.0;2468.0;0.0132;0.0235;0.048600000000000004;0.0385;0.0922;0.23500000000000001;0.27290000000000003;0.2477;0.29450000000000004;0.3205;0.1958;0.0985
5.971402982;-73.47582747;2488.0;2534.0;0.0252;0.0386;0.0555;0.06810000000000001;0.0826;0.1308;0.1539;0.1683;0.1835;0.2099;0.1935;0.156
5.977702982;-73.50102747;2209.0;2465.0;0.0858;0.1245;0.1643;0.1552;0.21000000000000002;0.3377;0.38170000000000004;0.39740000000000003;0.41100000000000003;0.394;0.2882;0.19820000000000002
5.977702982;-73.49472747;2279.0;2465.0;0.0001;0.0001;0.013300000000000001;0.0117;0.0307;0.0886;0.1106;0.1126;0.1194;0.114;0.054200000000000005;0.029400000000000003
5.984002982;-73.59552747;1163.0;2398.0;0.0179;0.0263;0.057300000000000004;0.039400000000000004;0.0869;0.259;0.32780000000000004;0.37510000000000004;0.3569;0.3531;0.17;0.081
5.984002982;-73.49472747;2279.0;2395.0;0.4011;0.2978;0.3261;0.32830000000000004;0.3482;0.44270000000000004;0.4824;0.47950000000000004;0.5057;0.6316;0.41400000000000003;0.35800000000000004
5.990302982;-73.59552747;1163.0;2328.0;0.0129;0.012400000000000001;0.032;0.0206;0.061000000000000006;0.2106;0.275;0.278;0.2999;0.3032;0.1419;0.0631
6.002902982;-73.48842747;2348.0;2186.0;0.0081;0.0123;0.0426;0.0264;0.0844;0.2575;0.2952;0.30920000000000003;0.31570000000000004;0.2922;0.1699;0.0786
6.015502982;-73.59552747;1162.0;2050.0;0.0213;0.0273;0.0541;0.0381;0.07690000000000001;0.2225;0.2792;0.2866;0.30410000000000004;0.30110000000000003;0.1356;0.0637
6.015502982;-73.58922747;1232.0;2050.0;0.012;0.0211;0.047400000000000005;0.036500000000000005;0.0901;0.1831;0.2048;0.20600000000000002;0.2308;0.24550000000000002;0.16440000000000002;0.0857
6.015502982;-73.49472747;2278.0;2047.0;0.0095;0.0211;0.0509;0.0386;0.0811;0.2015;0.2451;0.2437;0.2785;0.2321;0.13720000000000002;0.060200000000000004
6.015502982;-73.48842747;2347.0;2047.0;0.013900000000000001;0.025;0.0517;0.048600000000000004;0.09380000000000001;0.22890000000000002;0.2664;0.2571;0.2871;0.2924;0.1835;0.10350000000000001
6.015502982;-73.48212747;2417.0;2046.0;0.0059;0.0154;0.046200000000000005;0.032;0.0791;0.20750000000000002;0.2427;0.2579;0.2751;0.29050000000000004;0.1579;0.0732
6.015502982;-73.47582747;2487.0;2046.0;0.0001;0.0126;0.042800000000000005;0.0303;0.06960000000000001;0.1832;0.2146;0.2595;0.2359;0.11950000000000001;0.11670000000000001;0.052700000000000004
6.021802982;-73.59552747;1162.0;1980.0;0.0199;0.030100000000000002;0.057800000000000004;0.048;0.1067;0.23440000000000003;0.27440000000000003;0.2899;0.31620000000000004;0.34490000000000004;0.2154;0.1091
6.021802982;-73.58922747;1231.0;1980.0;0.0246;0.038;0.0609;0.06380000000000001;0.0916;0.16570000000000001;0.19440000000000002;0.2063;0.21480000000000002;0.2165;0.2074;0.1318
6.021802982;-73.58292747;1301.0;1980.0;0.039;0.0333;0.06860000000000001;0.0487;0.1124;0.2606;0.3045;0.33140000000000003;0.3322;0.3044;0.2136;0.10490000000000001
6.021802982;-73.49472747;2277.0;1977.0;0.0102;0.014700000000000001;0.0455;0.0327;0.08900000000000001;0.2086;0.23440000000000003;0.25120000000000003;0.269;0.2582;0.1584;0.079
6.021802982;-73.48842747;2347.0;1977.0;0.0079;0.0188;0.05;0.0356;0.0782;0.23090000000000002;0.27030000000000004;0.2816;0.3138;0.312;0.1474;0.0666
6.021802982;-73.48212747;2417.0;1977.0;0.022000000000000002;0.0234;0.0517;0.0412;0.078;0.20140000000000002;0.2482;0.267;0.2768;0.2776;0.1715;0.08460000000000001
6.021802982;-73.47582747;2487.0;1976.0;0.0089;0.0211;0.059300000000000005;0.0371;0.09280000000000001;0.2667;0.30720000000000003;0.3407;0.3563;0.3286;0.20750000000000002;0.0994
6.028102982;-73.47582747;2487.0;1907.0;0.0115;0.0195;0.046900000000000004;0.038400000000000004;0.0848;0.1883;0.2218;0.24230000000000002;0.2533;0.2495;0.156;0.07590000000000001
6.028102982;-73.46952747;2556.0;1907.0;0.0056;0.012400000000000001;0.0379;0.0263;0.0775;0.22290000000000001;0.2713;0.28600000000000003;0.3027;0.3023;0.1607;0.0752
6.034402982;-73.47582747;2486.0;1837.0;0.0016;0.008400000000000001;0.0328;0.0217;0.0663;0.2044;0.2518;0.27890000000000004;0.2902;0.2569;0.1449;0.067
6.034402982;-73.46952747;2556.0;1837.0;0.006;0.019;0.0451;0.0408;0.0806;0.21300000000000002;0.2569;0.259;0.28390000000000004;0.273;0.1741;0.09570000000000001
6.034402982;-73.46322747;2626.0;1837.0;0.012100000000000001;0.0125;0.0396;0.0309;0.0782;0.2001;0.23390000000000002;0.2681;0.26480000000000004;0.2682;0.17600000000000002;0.09570000000000001
6.091102982;-73.55142747;1648.0;1212.0;0.029400000000000003;0.0273;0.055600000000000004;0.035;0.0926;0.22360000000000002;0.2679;0.26580000000000004;0.2979;0.3311;0.16010000000000002;0.0761
6.091102982;-73.54512747;1718.0;1212.0;0.034800000000000005;0.0751;0.11030000000000001;0.1457;0.1577;0.21250000000000002;0.23770000000000002;0.25730000000000003;0.26990000000000003;0.30010000000000003;0.3159;0.217
